code_module,code_presentation,id_student,date_registration_int,date_registration,date_registration_key,date_unregistration_int,date_unregistration,date_unregistration_key
FFF,2014B,2096251,-75,5/1/2014,152014,,,
FFF,2014B,2096918,-28,6/17/2014,1762014,,,
FFF,2014B,2097046,-23,6/22/2014,2262014,,,
FFF,2014B,2097916,-89,4/17/2014,1742014,,,
FFF,2014B,2098108,-151,2/14/2014,1422014,143,12/5/2014,5122014
FFF,2014B,2098405,-110,3/27/2014,2732014,160,12/22/2014,22122014
FFF,2014B,2101566,-129,3/8/2014,832014,,,
FFF,2014B,2102658,-164,2/1/2014,122014,,,
FFF,2014B,2103305,2,7/17/2014,1772014,,,
FFF,2014B,2103552,-165,1/31/2014,3112014,195,1/26/2015,2612015
FFF,2014B,2104123,-29,6/16/2014,1662014,,,
FFF,2014B,2104426,-165,1/31/2014,3112014,,,
FFF,2014B,2104505,-168,1/28/2014,2812014,,,
FFF,2014B,2104819,-93,4/13/2014,1342014,,,
FFF,2014B,2105230,-25,6/20/2014,2062014,,,
FFF,2014B,2106468,-144,2/21/2014,2122014,-1,7/14/2014,1472014
FFF,2014B,2106955,-122,3/15/2014,1532014,-113,3/24/2014,2432014
FFF,2014B,2107747,-50,5/26/2014,2652014,,,
FFF,2014B,2108614,-95,4/11/2014,1142014,-19,6/26/2014,2662014
FFF,2014B,2108821,-149,2/16/2014,1622014,209,2/9/2015,922015
FFF,2014B,2108914,-25,6/20/2014,2062014,0,7/15/2014,1572014
FFF,2014B,2109013,-130,3/7/2014,732014,,,
FFF,2014B,2109119,-104,4/2/2014,242014,,,
FFF,2014B,2110039,-25,6/20/2014,2062014,,,
FFF,2014B,2111015,-25,6/20/2014,2062014,,,
FFF,2014B,2111313,-17,6/28/2014,2862014,,,
FFF,2014B,2111666,-146,2/19/2014,1922014,-59,5/17/2014,1752014
FFF,2014B,2112088,40,8/24/2014,2482014,,,
FFF,2014B,2112291,-22,6/23/2014,2362014,,,
FFF,2014B,2112670,-22,6/23/2014,2362014,,,
FFF,2014B,2113446,-75,5/1/2014,152014,41,8/25/2014,2582014
FFF,2014B,2113778,-29,6/16/2014,1662014,,,
FFF,2014B,2114529,-71,5/5/2014,552014,,,
FFF,2014B,2115250,-25,6/20/2014,2062014,,,
FFF,2014B,2115680,-146,2/19/2014,1922014,,,
FFF,2014B,2115711,-99,4/7/2014,742014,,,
FFF,2014B,2122180,-17,6/28/2014,2862014,,,
FFF,2014B,2126013,-118,3/19/2014,1932014,,,
FFF,2014B,2127889,-25,6/20/2014,2062014,,,
FFF,2014B,2128283,-24,6/21/2014,2162014,,,
FFF,2014B,2128304,-93,4/13/2014,1342014,20,8/4/2014,482014
FFF,2014B,2131008,-122,3/15/2014,1532014,-17,6/28/2014,2862014
FFF,2014B,2131908,-82,4/24/2014,2442014,86,10/9/2014,9102014
FFF,2014B,2132811,-17,6/28/2014,2862014,,,
FFF,2014B,2132966,-68,5/8/2014,852014,,,
FFF,2014B,2133207,-151,2/14/2014,1422014,,,
FFF,2014B,2133234,-22,6/23/2014,2362014,128,11/20/2014,20112014
FFF,2014B,2133242,-123,3/14/2014,1432014,,,
FFF,2014B,2134237,-22,6/23/2014,2362014,,,
FFF,2014B,2134304,-134,3/3/2014,332014,,,
FFF,2014B,2134578,-95,4/11/2014,1142014,39,8/23/2014,2382014
FFF,2014B,2135315,-43,6/2/2014,262014,,,
FFF,2014B,2137171,-149,2/16/2014,1622014,,,
FFF,2014B,2137413,-51,5/25/2014,2552014,,,
FFF,2014B,2137697,-51,5/25/2014,2552014,,,
FFF,2014B,2137785,-100,4/6/2014,642014,58,9/11/2014,1192014
FFF,2014B,2138146,-1,7/14/2014,1472014,,,
FFF,2014B,2138904,-16,6/29/2014,2962014,,,
FFF,2014B,2138970,-16,6/29/2014,2962014,67,9/20/2014,2092014
FFF,2014B,2139037,-60,5/16/2014,1652014,,,
FFF,2014B,2139273,-110,3/27/2014,2732014,,,
FFF,2014B,2139353,-132,3/5/2014,532014,,,
FFF,2014B,2140087,-146,2/19/2014,1922014,,,
FFF,2014B,2140300,-89,4/17/2014,1742014,0,7/15/2014,1572014
FFF,2014B,2140311,-102,4/4/2014,442014,,,
FFF,2014B,2140444,-22,6/23/2014,2362014,,,
FFF,2014B,2141085,-146,2/19/2014,1922014,,,
FFF,2014B,2141506,-133,3/4/2014,432014,,,
FFF,2014B,2142055,-29,6/16/2014,1662014,,,
FFF,2014B,2142243,-59,5/17/2014,1752014,,,
FFF,2014B,2142516,-106,3/31/2014,3132014,,,
FFF,2014B,2142579,-46,5/30/2014,3052014,201,2/1/2015,122015
FFF,2014B,2142662,-109,3/28/2014,2832014,,,
FFF,2014B,2142853,-141,2/24/2014,2422014,-57,5/19/2014,1952014
FFF,2014B,2143065,-103,4/3/2014,342014,,,
FFF,2014B,2143312,-50,5/26/2014,2652014,,,
FFF,2014B,2143440,-50,5/26/2014,2652014,,,
FFF,2014B,2143739,-50,5/26/2014,2652014,,,
FFF,2014B,2143752,-50,5/26/2014,2652014,,,
FFF,2014B,2143922,-50,5/26/2014,2652014,,,
FFF,2014B,2145101,-50,5/26/2014,2652014,,,
FFF,2014B,2145940,-50,5/26/2014,2652014,,,
FFF,2014B,2146013,-50,5/26/2014,2652014,,,
FFF,2014B,2146277,-50,5/26/2014,2652014,,,
FFF,2014B,2146792,-50,5/26/2014,2652014,,,
FFF,2014B,2146936,-50,5/26/2014,2652014,,,
FFF,2014B,2147620,-93,4/13/2014,1342014,,,
FFF,2014B,2147687,-89,4/17/2014,1742014,,,
FFF,2014B,2147713,-141,2/24/2014,2422014,145,12/7/2014,7122014
FFF,2014B,2147889,-141,2/24/2014,2422014,,,
FFF,2014B,2147929,-141,2/24/2014,2422014,,,
FFF,2014B,2148297,-75,5/1/2014,152014,178,1/9/2015,912015
FFF,2014B,2148540,-80,4/26/2014,2642014,,,
FFF,2014B,2148681,-139,2/26/2014,2622014,,,
FFF,2014B,2148859,-139,2/26/2014,2622014,-26,6/19/2014,1962014
FFF,2014B,2149225,-137,2/28/2014,2822014,0,7/15/2014,1572014
FFF,2014B,2149324,-24,6/21/2014,2162014,,,
FFF,2014B,2149487,-139,2/26/2014,2622014,142,12/4/2014,4122014
FFF,2014B,2149701,-24,6/21/2014,2162014,,,
FFF,2014B,2149735,-133,3/4/2014,432014,,,
FFF,2014B,2150849,-17,6/28/2014,2862014,,,
FFF,2014B,2151019,-137,2/28/2014,2822014,,,
FFF,2014B,2151748,-89,4/17/2014,1742014,,,
FFF,2014B,2152928,-51,5/25/2014,2552014,,,
FFF,2014B,2153026,-75,5/1/2014,152014,,,
FFF,2014B,2153153,-16,6/29/2014,2962014,,,
FFF,2014B,2153200,-34,6/11/2014,1162014,,,
FFF,2014B,2154220,-89,4/17/2014,1742014,,,
FFF,2014B,2154361,-65,5/11/2014,1152014,132,11/24/2014,24112014
FFF,2014B,2155014,-99,4/7/2014,742014,,,
FFF,2014B,2155857,-137,2/28/2014,2822014,129,11/21/2014,21112014
FFF,2014B,2156058,-130,3/7/2014,732014,0,7/15/2014,1572014
FFF,2014B,2156172,-134,3/3/2014,332014,,,
FFF,2014B,2156514,-129,3/8/2014,832014,,,
FFF,2014B,2156733,-136,3/1/2014,132014,,,
FFF,2014B,2157412,-36,6/9/2014,962014,,,
FFF,2014B,2158048,-17,6/28/2014,2862014,32,8/16/2014,1682014
FFF,2014B,2158196,-134,3/3/2014,332014,,,
FFF,2014B,2158399,-122,3/15/2014,1532014,,,
FFF,2014B,2159336,-135,3/2/2014,232014,116,11/8/2014,8112014
FFF,2014B,2159868,-22,6/23/2014,2362014,,,
FFF,2014B,2160316,-113,3/24/2014,2432014,181,1/12/2015,1212015
FFF,2014B,2160453,-28,6/17/2014,1762014,,,
FFF,2014B,2161710,-116,3/21/2014,2132014,0,7/15/2014,1572014
FFF,2014B,2162388,-131,3/6/2014,632014,94,10/17/2014,17102014
FFF,2014B,2162410,-133,3/4/2014,432014,,,
FFF,2014B,2164251,-132,3/5/2014,532014,,,
FFF,2014B,2164266,-131,3/6/2014,632014,,,
FFF,2014B,2164705,-132,3/5/2014,532014,,,
FFF,2014B,2164944,-86,4/20/2014,2042014,,,
FFF,2014B,2165164,-52,5/24/2014,2452014,0,7/15/2014,1572014
FFF,2014B,2166000,-131,3/6/2014,632014,,,
FFF,2014B,2168833,-53,5/23/2014,2352014,10,7/25/2014,2572014
FFF,2014B,2169127,-90,4/16/2014,1642014,,,
FFF,2014B,2170320,-93,4/13/2014,1342014,,,
FFF,2014B,2171264,-114,3/23/2014,2332014,,,
FFF,2014B,2171627,-128,3/9/2014,932014,142,12/4/2014,4122014
FFF,2014B,2171834,-68,5/8/2014,852014,69,9/22/2014,2292014
FFF,2014B,2172136,-130,3/7/2014,732014,,,
FFF,2014B,2172163,-126,3/11/2014,1132014,,,
FFF,2014B,2172709,-81,4/25/2014,2542014,,,
FFF,2014B,2173572,-22,6/23/2014,2362014,-10,7/5/2014,572014
FFF,2014B,2173643,-128,3/9/2014,932014,65,9/18/2014,1892014
FFF,2014B,2173688,-47,5/29/2014,2952014,,,
FFF,2014B,2173721,-117,3/20/2014,2032014,,,
FFF,2014B,2174129,-15,6/30/2014,3062014,,,
FFF,2014B,2174835,-107,3/30/2014,3032014,,,
FFF,2014B,2175266,-79,4/27/2014,2742014,,,
FFF,2014B,2176759,-117,3/20/2014,2032014,,,
FFF,2014B,2177423,-102,4/4/2014,442014,101,10/24/2014,24102014
FFF,2014B,2177720,-126,3/11/2014,1132014,,,
FFF,2014B,2177871,-79,4/27/2014,2742014,12,7/27/2014,2772014
FFF,2014B,2178466,-53,5/23/2014,2352014,,,
FFF,2014B,2178686,-100,4/6/2014,642014,,,
FFF,2014B,2178837,-25,6/20/2014,2062014,172,1/3/2015,312015
FFF,2014B,2178929,-106,3/31/2014,3132014,,,
FFF,2014B,2179304,-124,3/13/2014,1332014,26,8/10/2014,1082014
FFF,2014B,2180090,-124,3/13/2014,1332014,-47,5/29/2014,2952014
FFF,2014B,2180710,-121,3/16/2014,1632014,-45,5/31/2014,3152014
FFF,2014B,2180994,-109,3/28/2014,2832014,,,
FFF,2014B,2181205,-100,4/6/2014,642014,142,12/4/2014,4122014
FFF,2014B,2181700,-123,3/14/2014,1432014,118,11/10/2014,10112014
FFF,2014B,2182255,-124,3/13/2014,1332014,,,
FFF,2014B,2182293,-113,3/24/2014,2432014,0,7/15/2014,1572014
FFF,2014B,2182333,-123,3/14/2014,1432014,142,12/4/2014,4122014
FFF,2014B,2182846,-123,3/14/2014,1432014,,,
FFF,2014B,2184026,-86,4/20/2014,2042014,,,
FFF,2014B,2185729,-114,3/23/2014,2332014,,,
FFF,2014B,2186992,-123,3/14/2014,1432014,101,10/24/2014,24102014
FFF,2014B,2187146,-122,3/15/2014,1532014,0,7/15/2014,1572014
FFF,2014B,2187308,-22,6/23/2014,2362014,,,
FFF,2014B,2187422,-107,3/30/2014,3032014,40,8/24/2014,2482014
FFF,2014B,2187588,-92,4/14/2014,1442014,-91,4/15/2014,1542014
FFF,2014B,2188084,-29,6/16/2014,1662014,,,
FFF,2014B,2188469,-99,4/7/2014,742014,,,
FFF,2014B,2188680,-43,6/2/2014,262014,,,
FFF,2014B,2189002,-103,4/3/2014,342014,,,
FFF,2014B,2189620,-118,3/19/2014,1932014,,,
FFF,2014B,2191588,-57,5/19/2014,1952014,0,7/15/2014,1572014
FFF,2014B,2191819,-17,6/28/2014,2862014,,,
FFF,2014B,2192061,-100,4/6/2014,642014,26,8/10/2014,1082014
FFF,2014B,2192113,-66,5/10/2014,1052014,,,
FFF,2014B,2193185,-93,4/13/2014,1342014,,,
FFF,2014B,2193231,-95,4/11/2014,1142014,,,
FFF,2014B,2194100,-41,6/4/2014,462014,,,
FFF,2014B,2194777,-64,5/12/2014,1252014,,,
FFF,2014B,2195318,-71,5/5/2014,552014,,,
FFF,2014B,2195445,-99,4/7/2014,742014,,,
FFF,2014B,2195479,-116,3/21/2014,2132014,,,
FFF,2014B,2195853,-89,4/17/2014,1742014,202,2/2/2015,222015
FFF,2014B,2195971,-99,4/7/2014,742014,,,
FFF,2014B,2196054,-120,3/17/2014,1732014,,,
FFF,2014B,2196923,-100,4/6/2014,642014,,,
FFF,2014B,2197016,-96,4/10/2014,1042014,,,
FFF,2014B,2197175,-40,6/5/2014,562014,,,
FFF,2014B,2197511,-73,5/3/2014,352014,,,
FFF,2014B,2197766,-81,4/25/2014,2542014,,,
FFF,2014B,2198356,-45,5/31/2014,3152014,,,
FFF,2014B,2198914,-78,4/28/2014,2842014,,,
FFF,2014B,2198952,-53,5/23/2014,2352014,,,
FFF,2014B,2198970,-117,3/20/2014,2032014,-112,3/25/2014,2532014
FFF,2014B,2199455,-117,3/20/2014,2032014,198,1/29/2015,2912015
FFF,2014B,2201235,-78,4/28/2014,2842014,,,
FFF,2014B,2202076,-27,6/18/2014,1862014,,,
FFF,2014B,2203216,-117,3/20/2014,2032014,-73,5/3/2014,352014
FFF,2014B,2204293,-117,3/20/2014,2032014,47,8/31/2014,3182014
FFF,2014B,2204389,-115,3/22/2014,2232014,129,11/21/2014,21112014
FFF,2014B,2204941,-53,5/23/2014,2352014,-4,7/11/2014,1172014
FFF,2014B,2205383,-117,3/20/2014,2032014,,,
FFF,2014B,2205559,-116,3/21/2014,2132014,38,8/22/2014,2282014
FFF,2014B,2207474,-108,3/29/2014,2932014,,,
FFF,2014B,2207874,-28,6/17/2014,1762014,,,
FFF,2014B,2208424,-115,3/22/2014,2232014,67,9/20/2014,2092014
FFF,2014B,2209728,-116,3/21/2014,2132014,159,12/21/2014,21122014
FFF,2014B,2209846,-116,3/21/2014,2132014,58,9/11/2014,1192014
FFF,2014B,2210318,-74,5/2/2014,252014,,,
FFF,2014B,2210666,-116,3/21/2014,2132014,-57,5/19/2014,1952014
FFF,2014B,2210681,-116,3/21/2014,2132014,-10,7/5/2014,572014
FFF,2014B,2210989,-74,5/2/2014,252014,,,
FFF,2014B,2211448,-29,6/16/2014,1662014,,,
FFF,2014B,2211630,-89,4/17/2014,1742014,,,
FFF,2014B,2211797,-51,5/25/2014,2552014,-5,7/10/2014,1072014
FFF,2014B,2213424,-25,6/20/2014,2062014,172,1/3/2015,312015
FFF,2014B,2213814,-114,3/23/2014,2332014,118,11/10/2014,10112014
FFF,2014B,2213982,-103,4/3/2014,342014,103,10/26/2014,26102014
FFF,2014B,2214589,-87,4/19/2014,1942014,,,
FFF,2014B,2214631,-72,5/4/2014,452014,89,10/12/2014,12102014
FFF,2014B,2214722,-95,4/11/2014,1142014,,,
FFF,2014B,2215898,-65,5/11/2014,1152014,,,
FFF,2014B,2216178,-109,3/28/2014,2832014,,,
FFF,2014B,2216442,-110,3/27/2014,2732014,-5,7/10/2014,1072014
FFF,2014B,2216682,-52,5/24/2014,2452014,3,7/18/2014,1872014
FFF,2014B,2216778,-110,3/27/2014,2732014,-11,7/4/2014,472014
FFF,2014B,2218693,-110,3/27/2014,2732014,,,
FFF,2014B,2218789,-107,3/30/2014,3032014,,,
FFF,2014B,2221654,-71,5/5/2014,552014,9,7/24/2014,2472014
FFF,2014B,2221869,-93,4/13/2014,1342014,,,
FFF,2014B,2222615,-82,4/24/2014,2442014,,,
FFF,2014B,2223401,-68,5/8/2014,852014,,,
FFF,2014B,2224174,-57,5/19/2014,1952014,,,
FFF,2014B,2225190,-99,4/7/2014,742014,,,
FFF,2014B,2226202,-107,3/30/2014,3032014,,,
FFF,2014B,2226301,-82,4/24/2014,2442014,,,
FFF,2014B,2226620,-28,6/17/2014,1762014,,,
FFF,2014B,2227004,-90,4/16/2014,1642014,,,
FFF,2014B,2227568,-57,5/19/2014,1952014,,,
FFF,2014B,2227786,-107,3/30/2014,3032014,,,
FFF,2014B,2228010,-44,6/1/2014,162014,,,
FFF,2014B,2228206,-89,4/17/2014,1742014,,,
FFF,2014B,2228601,-106,3/31/2014,3132014,,,
FFF,2014B,2229389,-106,3/31/2014,3132014,6,7/21/2014,2172014
FFF,2014B,2229583,-106,3/31/2014,3132014,,,
FFF,2014B,2229783,-73,5/3/2014,352014,,,
FFF,2014B,2229785,-99,4/7/2014,742014,,,
FFF,2014B,2229865,-80,4/26/2014,2642014,,,
FFF,2014B,2230251,-103,4/3/2014,342014,,,
FFF,2014B,2230407,-102,4/4/2014,442014,,,
FFF,2014B,2230457,-103,4/3/2014,342014,,,
FFF,2014B,2231018,-75,5/1/2014,152014,34,8/18/2014,1882014
FFF,2014B,2231512,-22,6/23/2014,2362014,,,
FFF,2014B,2231614,-103,4/3/2014,342014,,,
FFF,2014B,2231810,-103,4/3/2014,342014,4,7/19/2014,1972014
FFF,2014B,2231961,-95,4/11/2014,1142014,,,
FFF,2014B,2232218,-72,5/4/2014,452014,-71,5/5/2014,552014
FFF,2014B,2232340,-66,5/10/2014,1052014,,,
FFF,2014B,2232976,-57,5/19/2014,1952014,,,
FFF,2014B,2235019,-101,4/5/2014,542014,-46,5/30/2014,3052014
FFF,2014B,2236538,-51,5/25/2014,2552014,72,9/25/2014,2592014
FFF,2014B,2236738,-101,4/5/2014,542014,-60,5/16/2014,1652014
FFF,2014B,2237223,-99,4/7/2014,742014,,,
FFF,2014B,2237567,-64,5/12/2014,1252014,,,
FFF,2014B,2237783,-99,4/7/2014,742014,,,
FFF,2014B,2237813,-95,4/11/2014,1142014,,,
FFF,2014B,2238019,-96,4/10/2014,1042014,,,
FFF,2014B,2238148,-81,4/25/2014,2542014,226,2/26/2015,2622015
FFF,2014B,2238424,-68,5/8/2014,852014,,,
FFF,2014B,2238679,-99,4/7/2014,742014,,,
FFF,2014B,2238904,-41,6/4/2014,462014,,,
FFF,2014B,2239140,-97,4/9/2014,942014,-11,7/4/2014,472014
FFF,2014B,2239539,-93,4/13/2014,1342014,0,7/15/2014,1572014
FFF,2014B,2239650,-45,5/31/2014,3152014,12,7/27/2014,2772014
FFF,2014B,2239746,-25,6/20/2014,2062014,128,11/20/2014,20112014
FFF,2014B,2239766,-99,4/7/2014,742014,,,
FFF,2014B,2239848,-67,5/9/2014,952014,,,
FFF,2014B,2239862,-59,5/17/2014,1752014,,,
FFF,2014B,2240349,-41,6/4/2014,462014,,,
FFF,2014B,2241036,-96,4/10/2014,1042014,0,7/15/2014,1572014
FFF,2014B,2241250,-45,5/31/2014,3152014,,,
FFF,2014B,2242067,-95,4/11/2014,1142014,,,
FFF,2014B,2242290,-85,4/21/2014,2142014,23,8/7/2014,782014
FFF,2014B,2242383,-27,6/18/2014,1862014,44,8/28/2014,2882014
FFF,2014B,2242595,-75,5/1/2014,152014,100,10/23/2014,23102014
FFF,2014B,2242732,-90,4/16/2014,1642014,,,
FFF,2014B,2243505,-82,4/24/2014,2442014,,,
FFF,2014B,2243551,-95,4/11/2014,1142014,,,
FFF,2014B,2243703,-44,6/1/2014,162014,,,
FFF,2014B,2244214,-23,6/22/2014,2262014,,,
FFF,2014B,2244285,-86,4/20/2014,2042014,,,
FFF,2014B,2244332,-60,5/16/2014,1652014,,,
FFF,2014B,2244724,-86,4/20/2014,2042014,,,
FFF,2014B,2245011,-93,4/13/2014,1342014,,,
FFF,2014B,2246073,-17,6/28/2014,2862014,53,9/6/2014,692014
FFF,2014B,2246708,-69,5/7/2014,752014,,,
FFF,2014B,2247222,-79,4/27/2014,2742014,,,
FFF,2014B,2248072,-34,6/11/2014,1162014,,,
FFF,2014B,2248122,-88,4/18/2014,1842014,-3,7/12/2014,1272014
FFF,2014B,2248243,-89,4/17/2014,1742014,,,
FFF,2014B,2248715,-53,5/23/2014,2352014,-11,7/4/2014,472014
FFF,2014B,2248779,-17,6/28/2014,2862014,,,
FFF,2014B,2248789,-68,5/8/2014,852014,,,
FFF,2014B,2249143,-89,4/17/2014,1742014,-16,6/29/2014,2962014
FFF,2014B,2249372,-78,4/28/2014,2842014,,,
FFF,2014B,2250842,-89,4/17/2014,1742014,,,
FFF,2014B,2251500,-89,4/17/2014,1742014,87,10/10/2014,10102014
FFF,2014B,2252437,-86,4/20/2014,2042014,,,
FFF,2014B,2252750,-71,5/5/2014,552014,-46,5/30/2014,3052014
FFF,2014B,2252765,-88,4/18/2014,1842014,,,
FFF,2014B,2252905,-75,5/1/2014,152014,,,
FFF,2014B,2252963,-88,4/18/2014,1842014,45,8/29/2014,2982014
FFF,2014B,2253576,-15,6/30/2014,3062014,,,
FFF,2014B,2254252,-87,4/19/2014,1942014,,,
FFF,2014B,2254271,-22,6/23/2014,2362014,,,
FFF,2014B,2254619,-82,4/24/2014,2442014,,,
FFF,2014B,2254637,-54,5/22/2014,2252014,34,8/18/2014,1882014
FFF,2014B,2255516,-73,5/3/2014,352014,,,
FFF,2014B,2255601,-28,6/17/2014,1762014,,,
FFF,2014B,2256134,-24,6/21/2014,2162014,83,10/6/2014,6102014
FFF,2014B,2256318,-82,4/24/2014,2442014,,,
FFF,2014B,2257112,-40,6/5/2014,562014,,,
FFF,2014B,2257400,-79,4/27/2014,2742014,0,7/15/2014,1572014
FFF,2014B,2257740,-78,4/28/2014,2842014,82,10/5/2014,5102014
FFF,2014B,2257853,-22,6/23/2014,2362014,118,11/10/2014,10112014
FFF,2014B,2258124,-57,5/19/2014,1952014,,,
FFF,2014B,2258228,-65,5/11/2014,1152014,,,
FFF,2014B,2259662,-82,4/24/2014,2442014,146,12/8/2014,8122014
FFF,2014B,2260861,-27,6/18/2014,1862014,11,7/26/2014,2672014
FFF,2014B,2261138,-64,5/12/2014,1252014,,,
FFF,2014B,2261142,-22,6/23/2014,2362014,,,
FFF,2014B,2262510,-82,4/24/2014,2442014,90,10/13/2014,13102014
FFF,2014B,2262671,-41,6/4/2014,462014,,,
FFF,2014B,2263129,-80,4/26/2014,2642014,-8,7/7/2014,772014
FFF,2014B,2264054,-82,4/24/2014,2442014,,,
FFF,2014B,2264282,-82,4/24/2014,2442014,,,
FFF,2014B,2264569,-82,4/24/2014,2442014,,,
FFF,2014B,2265234,-82,4/24/2014,2442014,3,7/18/2014,1872014
FFF,2014B,2265419,-53,5/23/2014,2352014,,,
FFF,2014B,2265935,-57,5/19/2014,1952014,,,
FFF,2014B,2266377,-82,4/24/2014,2442014,0,7/15/2014,1572014
FFF,2014B,2266650,-81,4/25/2014,2542014,,,
FFF,2014B,2266889,-80,4/26/2014,2642014,,,
FFF,2014B,2267712,-80,4/26/2014,2642014,,,
FFF,2014B,2268049,-81,4/25/2014,2542014,,,
FFF,2014B,2268069,-51,5/25/2014,2552014,,,
FFF,2014B,2268379,-75,5/1/2014,152014,,,
FFF,2014B,2268380,-80,4/26/2014,2642014,,,
FFF,2014B,2269148,-79,4/27/2014,2742014,178,1/9/2015,912015
FFF,2014B,2269480,-79,4/27/2014,2742014,,,
FFF,2014B,2269561,-59,5/17/2014,1752014,17,8/1/2014,182014
FFF,2014B,2270562,-45,5/31/2014,3152014,,,
FFF,2014B,2270880,-27,6/18/2014,1862014,223,2/23/2015,2322015
FFF,2014B,2271264,-80,4/26/2014,2642014,,,
FFF,2014B,2271644,-25,6/20/2014,2062014,123,11/15/2014,15112014
FFF,2014B,2271743,-79,4/27/2014,2742014,31,8/15/2014,1582014
FFF,2014B,2271766,-25,6/20/2014,2062014,39,8/23/2014,2382014
FFF,2014B,2272023,-73,5/3/2014,352014,-30,6/15/2014,1562014
FFF,2014B,2272474,-78,4/28/2014,2842014,-18,6/27/2014,2762014
FFF,2014B,2272630,-40,6/5/2014,562014,,,
FFF,2014B,2272874,-79,4/27/2014,2742014,0,7/15/2014,1572014
FFF,2014B,2273119,-68,5/8/2014,852014,,,
FFF,2014B,2273256,-78,4/28/2014,2842014,-16,6/29/2014,2962014
FFF,2014B,2273828,-54,5/22/2014,2252014,,,
FFF,2014B,2274542,-71,5/5/2014,552014,,,
FFF,2014B,2274929,-75,5/1/2014,152014,6,7/21/2014,2172014
FFF,2014B,2274938,-72,5/4/2014,452014,,,
FFF,2014B,2276854,-24,6/21/2014,2162014,,,
FFF,2014B,2276893,-57,5/19/2014,1952014,,,
FFF,2014B,2277009,-75,5/1/2014,152014,0,7/15/2014,1572014
FFF,2014B,2277857,-75,5/1/2014,152014,46,8/30/2014,3082014
FFF,2014B,2277941,-74,5/2/2014,252014,,,
FFF,2014B,2278095,-65,5/11/2014,1152014,158,12/20/2014,20122014
FFF,2014B,2278101,-60,5/16/2014,1652014,67,9/20/2014,2092014
FFF,2014B,2278390,-75,5/1/2014,152014,,,
FFF,2014B,2278464,-75,5/1/2014,152014,-40,6/5/2014,562014
FFF,2014B,2279403,-74,5/2/2014,252014,,,
FFF,2014B,2279449,-29,6/16/2014,1662014,,,
FFF,2014B,2279538,-65,5/11/2014,1152014,,,
FFF,2014B,2280038,-17,6/28/2014,2862014,,,
FFF,2014B,2280314,-22,6/23/2014,2362014,,,
FFF,2014B,2280643,-75,5/1/2014,152014,152,12/14/2014,14122014
FFF,2014B,2280739,-74,5/2/2014,252014,,,
FFF,2014B,2281286,-17,6/28/2014,2862014,151,12/13/2014,13122014
FFF,2014B,2281292,-60,5/16/2014,1652014,131,11/23/2014,23112014
FFF,2014B,2281441,-74,5/2/2014,252014,,,
FFF,2014B,2281483,-74,5/2/2014,252014,97,10/20/2014,20102014
FFF,2014B,2281870,-53,5/23/2014,2352014,,,
FFF,2014B,2282040,-54,5/22/2014,2252014,,,
FFF,2014B,2282129,-24,6/21/2014,2162014,,,
FFF,2014B,2282141,-45,5/31/2014,3152014,-28,6/17/2014,1762014
FFF,2014B,2282620,-65,5/11/2014,1152014,,,
FFF,2014B,2283212,-66,5/10/2014,1052014,,,
FFF,2014B,2283708,-45,5/31/2014,3152014,,,
FFF,2014B,2284294,-68,5/8/2014,852014,,,
FFF,2014B,2284583,-50,5/26/2014,2652014,,,
FFF,2014B,2285017,-47,5/29/2014,2952014,125,11/17/2014,17112014
FFF,2014B,2285156,-65,5/11/2014,1152014,,,
FFF,2014B,2285405,-44,6/1/2014,162014,,,
FFF,2014B,2285527,-44,6/1/2014,162014,,,
FFF,2014B,2286312,-15,6/30/2014,3062014,,,
FFF,2014B,2286544,-64,5/12/2014,1252014,,,
FFF,2014B,2286574,-51,5/25/2014,2552014,89,10/12/2014,12102014
FFF,2014B,2287671,-68,5/8/2014,852014,,,
FFF,2014B,2288454,-67,5/9/2014,952014,215,2/15/2015,1522015
FFF,2014B,2288493,-51,5/25/2014,2552014,,,
FFF,2014B,2288599,-22,6/23/2014,2362014,-17,6/28/2014,2862014
FFF,2014B,2288607,-1,7/14/2014,1472014,89,10/12/2014,12102014
FFF,2014B,2289032,-59,5/17/2014,1752014,-47,5/29/2014,2952014
FFF,2014B,2289071,-50,5/26/2014,2652014,0,7/15/2014,1572014
FFF,2014B,2289145,-65,5/11/2014,1152014,-1,7/14/2014,1472014
FFF,2014B,2289847,-43,6/2/2014,262014,,,
FFF,2014B,2290090,-45,5/31/2014,3152014,,,
FFF,2014B,2290267,-24,6/21/2014,2162014,,,
FFF,2014B,2290604,-64,5/12/2014,1252014,,,
FFF,2014B,2290883,-68,5/8/2014,852014,-12,7/3/2014,372014
FFF,2014B,2290886,-22,6/23/2014,2362014,218,2/18/2015,1822015
FFF,2014B,2291034,-59,5/17/2014,1752014,,,
FFF,2014B,2291598,-58,5/18/2014,1852014,,,
FFF,2014B,2291760,-68,5/8/2014,852014,,,
FFF,2014B,2292047,-68,5/8/2014,852014,,,
FFF,2014B,2292724,-68,5/8/2014,852014,-65,5/11/2014,1152014
FFF,2014B,2292824,-68,5/8/2014,852014,,,
FFF,2014B,2293443,-68,5/8/2014,852014,,,
FFF,2014B,2293511,-68,5/8/2014,852014,,,
FFF,2014B,2293923,-67,5/9/2014,952014,47,8/31/2014,3182014
FFF,2014B,2294490,-67,5/9/2014,952014,141,12/3/2014,3122014
